id,user1_stance1,user1_comment,user1_confidence,user1_time,annotator_id,user2_stance1,user2_comment,user2_confidence,user2_time,user2_annotator_id
1375482840578596865,pro,,5,15.884,user_2,,,,,
1487157418635186181,irrelevant,,5,45.888,user_2,,,,,
1.33485426279969e+18,anti,account blocked,5,23.659,user_3,,,,,
1.45002801222163e+18,irrelevant,,5,6.151,user_3,,,,,
1.41539205340461e+18,anti,,5,52.152,user_3,,,,,
1.45627298033025e+18,pro,,5,8.667,user_3,,,,,
1.39134911412688e+18,anti,,5,7.192,user_3,,,,,
1.43164542687326e+18,anti,,5,11.171,user_3,,,,,
1.46461660077511e+18,anti,,5,11.452,user_3,,,,,
1.37299483458005e+18,irrelevant,statement of fact. No stance?,2,26.63,user_3,,,,,
1.3907462253564e+18,anti,,5,88.627,user_3,,,,,
1.42483912880648e+18,pro,,5,12.461,user_3,,,,,
1.46174387482991e+18,anti,,5,24.47,user_3,,,,,
1.39223211272039e+18,irrelevant,,3,20.275,user_3,,,,,
1.4000360761196e+18,irrelevant,no position ,5,35.661,user_3,,,,,
1.40084926504863e+18,pro,,5,13.026,user_3,,,,,
1.39179943404921e+18,hesitant,,5,16.67,user_3,,,,,
1.42077225418353e+18,irrelevant,,5,26.594,user_3,,,,,
1.38306169303128e+18,pro,,5,12.592,user_3,,,,,
1.38240368938674e+18,irrelevant,missing context,1,30.683,user_3,,,,,
1.41101840771002e+18,anti,,5,19.783,user_3,,,,,
1.34645467131388e+18,pro,,5,15.253,user_3,,,,,
1.46537451195251e+18,anti,,5,47.509,user_3,,,,,
1.48090973833447e+18,irrelevant,Missing context.,1,11.535,user_3,,,,,
1.35633449097357e+18,irrelevant,,5,33.366,user_3,,,,,
1.40043921437905e+18,pro,not enough context. ,2,63.079,user_3,,,,,
1.33750890815653e+18,irrelevant,,5,15.879,user_3,,,,,
1.37118853644828e+18,irrelevant,,5,26.999,user_3,,,,,
1.4798564202334e+18,anti, ,5,8.072,user_3,,,,,
1.34348430750405e+18,hesitant,,5,191.56,user_3,,,,,
1.48171179838244e+18,pro,,5,17.981,user_3,,,,,
1.49398165529548e+18,hesitant,,5,36.408,user_3,,,,,
1.44911830488333e+18,pro,,5,13.252,user_3,,,,,
1.43599110731017e+18,anti,,5,11.527,user_3,,,,,
1.46870127746713e+18,anti,,5,7.639,user_3,,,,,
1.43421443862679e+18,anti,,5,14.53,user_3,,,,,
1.37870406264914e+18,pro,,5,7.483,user_3,,,,,
1.37837531136519e+18,irrelevant,lack of context,2,28.533,user_3,,,,,
1.37665678341925e+18,pro,,5,12.157,user_3,,,,,
1.45731833883776e+18,anti,,5,15.548,user_3,,,,,
1.48204764040994e+18,anti,,5,15.993,user_3,,,,,
1.34507984868389e+18,anti,,5,8.809,user_3,,,,,
1.47593295115834e+18,pro,,5,59.32,user_3,,,,,
1.39763371022953e+18,hesitant,,5,13.581,user_3,,,,,
1.42609824309669e+18,pro,fact stated,2,119.45,user_3,,,,,
1.47401652889084e+18,pro,,5,15.939,user_3,,,,,
1.42872477579131e+18,hesitant,,5,13.294,user_3,,,,,
1.37229215222772e+18,irrelevant,,5,18.625,user_3,,,,,
1.45518027881358e+18,anti,no context,5,9.411,user_3,,,,,
1.37993138654337e+18,anti,,5,7.812,user_3,,,,,
1.45453740321816e+18,irrelevant,Missing context.,1,21.018,user_3,,,,,
1.48635118707502e+18,pro,,5,10.336,user_3,,,,,
1.39353185216258e+18,anti,,5,17.343,user_3,,,,,
1.45270102621825e+18,irrelevant,Context,5,21.241,user_3,,,,,
1.40885560163612e+18,irrelevant,missing context,1,30.048,user_3,,,,,
1.44790806654505e+18,pro,confusing,2,71.486,user_3,,,,,
1.4415150154381e+18,pro,,5,13.359,user_3,,,,,
1.45882813937573e+18,pro,,3,41.402,user_3,,,,,
1.44397461578154e+18,pro,,5,14.267,user_3,,,,,
1.39822924615854e+18,irrelevant,,5,20.948,user_3,,,,,
1.44472938779904e+18,irrelevant,,5,23.437,user_3,,,,,
1.48139206052775e+18,pro,,5,17.63,user_3,,,,,
1.40268267552205e+18,irrelevant,,5,12.069,user_3,,,,,
1.42113905214577e+18,pro,,5,15.183,user_3,,,,,
1.466393594475e+18,pro,,5,9.88,user_3,,,,,
1.40059746355637e+18,irrelevant,,5,7.724,user_3,,,,,
1.419210938755e+18,pro,,5,8.754,user_3,,,,,
1.41068469499643e+18,anti,,5,21.668,user_3,,,,,
1.39243011967164e+18,pro,,5,9.39,user_3,,,,,
1.36089745310131e+18,anti,,5,18.286,user_3,,,,,
1.4866748118164e+18,irrelevant,I don't think this is about covid,2,95.044,user_3,,,,,
1.38231082228261e+18,irrelevant,,5,14.67,user_3,,,,,
1.34298332568691e+18,pro,,5,7.475,user_3,,,,,
1.45487023296783e+18,anti,,5,17.135,user_3,,,,,
1.38750509168762e+18,pro,,5,13.171,user_3,,,,,
1.3870386050932e+18,irrelevant,context ... ,2,49.837,user_3,,,,,
1.4109229748285e+18,irrelevant,no context,1,29.33,user_3,,,,,
1.40778091937779e+18,pro,,5,16.354,user_3,,,,,
1.45371312534614e+18,anti,,5,11.517,user_3,,,,,
1.44505871968811e+18,anti,,5,27.241,user_3,,,,,
1.39500401821324e+18,irrelevant,fact?,2,23.447,user_3,,,,,
1.45043408648119e+18,anti,,5,10.184,user_3,,,,,
1.44620195116372e+18,irrelevant,Not covide,5,13.742,user_3,,,,,
1.41060794765944e+18,irrelevant,Not a stance on vaccine,5,23.368,user_3,,,,,
1.38592985043574e+18,irrelevant,Not English,5,21.49,user_3,,,,,
1.33598518476899e+18,pro,,5,25.84,user_3,,,,,
1.33676299159384e+18,irrelevant,More political than about vaccination ,1,39.441,user_3,,,,,
1.46569082734735e+18,hesitant,,5,9.832,user_3,,,,,
1.46025130515963e+18,pro,,5,17.805,user_3,,,,,
1.46471715420126e+18,irrelevant,,5,18.864,user_3,,,,,
1.48466502556222e+18,irrelevant,,5,15.747,user_3,,,,,
1.37654395899052e+18,anti,,5,12.083,user_3,,,,,
1.41276306614044e+18,irrelevant,incomplete  ,1,43.577,user_3,,,,,
1.41963607900364e+18,pro,,2,55.835,user_3,,,,,
1.45346761721431e+18,anti,,5,16.11,user_3,,,,,
1.40782660894626e+18,irrelevant,,5,15.128,user_3,,,,,
1.39031458202397e+18,pro,,5,20.9,user_3,,,,,
1.46938999267808e+18,anti,,5,10.849,user_3,,,,,
1.43096174051537e+18,pro,,5,13.958,user_3,,,,,
1.4866996596073e+18,hesitant,,5,12.839,user_3,,,,,
1.48533778005412e+18,pro,,5,11.686,user_3,,,,,
1.43610304409406e+18,anti,,5,36.073,user_3,,,,,
1.46932330284177e+18,hesitant,,3,43.891,user_3,,,,,
1.46461368061258e+18,pro,,5,8.94,user_3,,,,,
1.42373759116215e+18,anti,Seems to suggest not having a vaccine is something to be thankful for,2,40.794,user_3,,,,,
1.44828016947988e+18,anti,,5,6.774,user_3,,,,,
1.39209356019161e+18,pro,,5,11.786,user_3,,,,,
1.47048565096525e+18,anti,,5,74.507,user_3,,,,,
1.46688776739744e+18,irrelevant,"Not really against, just worried of reaction ... ",2,32.767,user_3,,,,,
1.36558603390834e+18,irrelevant,,5,10.876,user_3,,,,,
1.37043164562758e+18,irrelevant,not enough context.,2,31.743,user_3,,,,,
1.44395584427041e+18,anti,,5,9.7,user_3,,,,,
1.33495759942758e+18,pro,,5,13.448,user_3,,,,,
1.44807425122385e+18,anti,,5,17.548,user_3,,,,,
1.37880590970766e+18,anti,,5,12.306,user_3,,,,,
1.34613946599626e+18,anti,,5,6.424,user_3,,,,,
1.47379912058648e+18,pro,,5,34.732,user_3,,,,,
1.35446925087056e+18,irrelevant,Not enough context. ,2,20.174,user_3,,,,,
1.33412162956839e+18,irrelevant,broken link,5,16.222,user_3,,,,,
1.35088125553813e+18,irrelevant,tweet deleted,5,23.646,user_3,,,,,
1.48416687508915e+18,irrelevant,,5,71.196,user_3,,,,,
1.3895269821284e+18,irrelevant,,5,12.931,user_3,,,,,
1.4628108589549e+18,irrelevant,,5,66.241,user_3,,,,,
1.48924307733634e+18,anti,,5,44.192,user_3,,,,,
1.43264590327866e+18,pro,,5,16.135,user_3,,,,,
1.4599754986925e+18,pro,limited context. ,2,23.724,user_3,,,,,
1.40338079940832e+18,pro,"""badly"" seems to suggest that vaccination is good",1,23.608,user_3,,,,,
1.41347860814913e+18,anti,,5,14.163,user_3,,,,,
1.39218427935073e+18,pro,,5,19.893,user_3,,,,,
1.44618539526859e+18,pro,,5,9.402,user_3,,,,,
1.35265658208192e+18,pro,implicit (without context of article),2,4258.32,user_3,,,,,
1.43095367548092e+18,anti,,5,21.976,user_3,,,,,
1.41796404372636e+18,pro,no context,1,17.935,user_3,,,,,
1.43561247385242e+18,anti,,4,26.234,user_3,,,,,
1.34803194954222e+18,irrelevant,,5,65.941,user_3,,,,,
1.42809240659168e+18,anti,,5,22.657,user_3,,,,,
1.48969043191083e+18,pro,Maybe more political than vaccine (no context),1,37.611,user_3,,,,,
1.45922758399691e+18,anti,,5,21.69,user_3,,,,,
1.4892273218486e+18,irrelevant,,5,71.69,user_3,,,,,
1.37469017758356e+18,pro,,5,18.687,user_3,,,,,
1.4610373165674e+18,anti,,5,12.728,user_3,,,,,
1.48989473972174e+18,pro,,5,19.251,user_3,,,,,
1.33638085089263e+18,irrelevant,,5,11.243,user_3,,,,,
1.3494495749523e+18,pro,,5,51.689,user_3,,,,,
1.4001436832199e+18,anti,,5,22.012,user_3,,,,,
1.48743266638327e+18,irrelevant,,5,18.089,user_3,,,,,
1.49350504425532e+18,irrelevant,,5,12.3,user_3,,,,,
1.4345060847698e+18,irrelevant,"Link broken, no context. ",2,61.56,user_3,,,,,
1.39254759346969e+18,anti,,5,7.866,user_3,,,,,
1.46934928482285e+18,anti,,5,9.895,user_3,,,,,
1.4757900256149e+18,hesitant,,5,19.438,user_3,,,,,
1.33662127092699e+18,irrelevant,Seems like a joke,2,2310.203,user_3,,,,,
1.43130090484264e+18,pro,,5,9.832,user_3,,,,,
1.45807084219001e+18,pro,,5,7.957,user_3,,,,,
1.43885026122987e+18,anti,,5,14.448,user_3,,,,,
1.36970003122628e+18,anti,,5,8.521,user_3,,,,,
1.41362610960683e+18,anti,,5,17.258,user_3,,,,,
1.35849789663577e+18,irrelevant,,5,10.114,user_3,,,,,
1.41643410421673e+18,irrelevant,dont understand,1,36.174,user_3,,,,,
1.37701075049393e+18,irrelevant,,5,17.553,user_3,,,,,
1.41028786794379e+18,irrelevant,,5,12.667,user_3,,,,,
1.44747440401168e+18,pro,,5,10.494,user_3,,,,,
1.45781984682196e+18,anti,,5,7.883,user_3,,,,,
1.36203168881411e+18,pro,,5,7.25,user_3,,,,,
1.42293161168787e+18,hesitant,,5,14.275,user_3,,,,,
1.33494651226315e+18,pro,,5,18.996,user_3,,,,,
1.42469628036265e+18,irrelevant,Not English,1,17.94,user_3,,,,,
1.42000493959037e+18,pro,,5,18.172,user_3,,,,,
1.3369985453086e+18,irrelevant,,5,25.227,user_3,,,,,
1.45511707061454e+18,irrelevant,Link not available. ,5,24.353,user_3,,,,,
1.4603817604418e+18,pro,,5,14.567,user_3,,,,,
1.40882989553525e+18,pro,Vaccine is making them ill but they are still going?,2,275.044,user_3,,,,,
1.42660843143215e+18,anti,,5,28.617,user_3,,,,,
1.44438158282399e+18,anti,,5,14.089,user_3,,,,,
1.39836573749702e+18,irrelevant,I don't understand,2,25.144,user_3,,,,,
1.38098378011921e+18,hesitant,,5,29.427,user_3,,,,,
1.40523973641584e+18,anti,,5,9.244,user_3,,,,,
1.45092083134165e+18,pro,,5,11.901,user_3,,,,,
1.45271518636057e+18,anti,,5,13.404,user_3,,,,,
1.48016616811579e+18,irrelevant,no context,5,8.004,user_3,,,,,
1.4595349199365e+18,anti,,5,24.409,user_3,,,,,
1.34459443225185e+18,pro,Seems pro and so the anger,2,37.319,user_3,,,,,
1.44470759323496e+18,pro,,5,16.135,user_3,,,,,
1.33821945286591e+18,anti,,5,11.172,user_3,,,,,
1.46567309069695e+18,hesitant,no context,2,34.235,user_3,,,,,
1.45348930752047e+18,pro,,5,27.859,user_3,,,,,
1.46570270223974e+18,irrelevant,Missing context.,1,19.26,user_3,,,,,
1.35005278681005e+18,pro,,5,16.412,user_3,,,,,
1.37982134496828e+18,irrelevant,Context,5,21.195,user_3,,,,,
1.39802025987406e+18,anti,,5,45.75,user_3,,,,,
1.38933328670762e+18,pro,,5,13.016,user_3,,,,,
1.49115337686399e+18,anti,,5,7.564,user_3,,,,,
1.48715741863519e+18,anti,,5,15.134,user_3,,,,,
1.41726972690499e+18,anti,,5,11.323,user_3,,,,,
1.49209652190663e+18,hesitant,,5,14.744,user_3,,,,,
1.34142450691345e+18,hesitant,,5,32.578,user_3,,,,,
1.44644273132535e+18,pro,,5,11.178,user_3,,,,,
1.39030286560489e+18,irrelevant,,5,250.283,user_3,,,,,
1.34211966012955e+18,irrelevant,,5,6.51,user_3,,,,,
1.33854679225474e+18,pro,,5,13.1,user_3,,,,,
1.45299436404996e+18,anti,,5,13.839,user_3,,,,,
1.44550048210615e+18,irrelevant,"No context, also seems like just a fact.",5,19.762,user_3,,,,,
1.45009589404144e+18,irrelevant,,5,9.355,user_3,,,,,
1.37445731409524e+18,irrelevant,,5,33.945,user_3,,,,,
1.45052042458493e+18,anti,,5,18.716,user_3,,,,,
1.49470873159829e+18,anti,,5,13.268,user_3,,,,,
1.46135084474226e+18,pro,,5,37.543,user_3,,,,,
1.44115673606109e+18,irrelevant,Just a fact,5,29.98,user_3,,,,,
1.48021356349932e+18,irrelevant,,5,10.963,user_3,,,,,
1.38348173383253e+18,irrelevant,,5,12.136,user_3,,,,,
1.41957999300952e+18,irrelevant,Might just be a statement of fact,2,43.852,user_3,,,,,
1.38819026479619e+18,irrelevant,lack of context,2,16.38,user_3,,,,,
1.43969637388515e+18,anti,"arm's paralysed could be a fact ""arms paralysed could be propaganda and so stance ... """,2,50.958,user_3,,,,,
1.46506485680201e+18,pro,,5,17.294,user_3,,,,,
1.3856130096331e+18,irrelevant,,5,25.164,user_3,,,,,
1.43021011472896e+18,anti,,5,122.414,user_3,,,,,
1.43776146133451e+18,hesitant,,5,10.837,user_3,,,,,
1.41357707169203e+18,irrelevant,missing context,5,12.876,user_3,,,,,
1.37474534106563e+18,irrelevant,Missing context and link not accessible ,5,36.587,user_3,,,,,
1.4067571786572e+18,anti,,5,9.163,user_3,,,,,
1.46390903405511e+18,irrelevant,Missing context.,1,26.794,user_3,,,,,
1.42794855017294e+18,anti,,5,17.334,user_3,,,,,
1463810819976663045,irrelevant,Tweet talks about the HPV vaccine.,5,26.754,user_4,,,,,
1408877481348808704,pro,,5,11.217,user_4,,,,,
1399701741004890119,irrelevant,"This person doesn't agree or disagree with the vaccine, but they believe that both the virus and the vaccine where created by the same people for an intended purpose.",5,62.701,user_4,,,,,
1409925039227539459,pro,,5,11.095,user_4,,,,,
1408476613294002187,irrelevant,,5,12.455,user_4,,,,,
1408868359307943936,irrelevant,Sarcastic tweet and not enough context to discern the user's vaccine stance.,5,35.906,user_4,,,,,
1407733020728217604,pro,,5,16.448,user_4,,,,,
1397282453258113035,irrelevant,Not enough context in the tweet to discern the user's vaccine stance.,5,33.879,user_4,,,,,
1432061555684823040,anti,"This person is being sarcastic, suggesting that people will die in Kentucky due to the vaccine and so, financial problems will go away.",5,70.583,user_4,,,,,
1407470835506483200,hesitant,The user seems to be vaccine hesitant and explains why in this tweet.,4,63.199,user_4,,,,,
1409298544847200263,anti,,5,14.297,user_4,,,,,
1391890108580696067,irrelevant,,5,41.055,user_4,,,,,
1422228573679652864,anti,This user is talking about a whole conspiracy theory.,5,55.494,user_4,,,,,
1372943548874686465,irrelevant,"The tweet and link are about vaccine passports and medical freedom, not the vaccine.",5,54.223,user_4,,,,,
1405304908371435520,anti,,5,75.843,user_4,,,,,
1496836403153494019,irrelevant,,5,15.705,user_4,,,,,
1371109110637281282,pro,,5,21.159,user_4,,,,,
1486300366127996935,pro,,5,16.105,user_4,,,,,
1433135087386775557,hesitant,,3,37.887,user_4,,,,,
1470773107895975954,pro,,5,15.613,user_4,,,,,
1472336403359059968,anti,,5,11.581,user_4,,,,,
1381978047134408713,hesitant,"The user doesn't trust the vaccine from Johnson & Johnson, but they might be hesitant towards other covid-19 vaccines.",2,60.96,user_4,,,,,
1426690528574201856,hesitant,,4,29.902,user_4,,,,,
1396481601593167883,irrelevant,,5,12.184,user_4,,,,,
1373668095605280770,irrelevant,,5,12.359,user_4,,,,,
1419282590075338752,irrelevant,,5,22.05,user_4,,,,,
1494045486696783872,anti,,5,39.816,user_4,,,,,
1463825426128642058,pro,,5,12.572,user_4,,,,,
1463159093489803271,irrelevant,The tweet talks about vaccine passports but not about the user's vaccine stance.,5,34.622,user_4,,,,,
1339975329016926208,hesitant,,5,14.911,user_4,,,,,
1423054774530985984,pro,"This person is discussing the behaviour and thoughts of anti-vaxx people and not agreeging with them. Thus, this person is pro-vaxx.",4,65.406,user_4,,,,,
1444765348419579906,irrelevant,,5,11.616,user_4,,,,,
1491519424419008514,hesitant,,4,29.56,user_4,,,,,
1436082771110375427,anti,,5,39.029,user_4,,,,,
1451209155923128325,anti,The user is being sarcastic. ,4,139.271,user_4,,,,,
1475892918833405954,irrelevant,Tweet and link provide information only.,5,45.526,user_4,,,,,
1381027069153271809,hesitant,"This person might be against the vaccine program, but they are expressing hesitancy with the word ""concern"".",3,57.252,user_4,,,,,
1422509055210364931,anti,"Person is anti-vaxx as they express they love their antibodies and don't want to get the vaccine. However, I can also detect some hesitancy from the lack of information on vaccine side effects. ",2,105.436,user_4,,,,,
1496545570449768450,irrelevant,This tweet is about the vaccine passport and not the vaccine itself.,5,32.798,user_4,,,,,
1445363119702872067,pro,,5,13.175,user_4,,,,,
1479914312986607616,anti,,5,26.287,user_4,,,,,
1359594121539813380,pro,,5,10.038,user_4,,,,,
1439279826959941634,irrelevant,The tweet talks about vaccination passports but not about the user's vaccine stance.,5,34.776,user_4,,,,,
1422695998061793297,hesitant,"If the studies are presented to the user, then they might be pro-vaxx. Lack of information and studies.",4,50.252,user_4,,,,,
1461095036733558788,irrelevant,,5,38.27,user_4,,,,,
1355179406730301442,pro,The link shares information about approved vaccines for people over 18 years.,5,68.807,user_4,,,,,
1391881224428326923,irrelevant,This person is sharing correct facts but not explicitely stating their vaccine stance or imposing thoughts on other people.,5,70.846,user_4,,,,,
1476878123383799808,hesitant,,5,17.271,user_4,,,,,
1473442281747361798,pro,,5,34.382,user_4,,,,,
1480877504432857088,pro,,5,35.823,user_4,,,,,
1391400711695609866,anti,,4,20.617,user_4,,,,,
1471145477446025226,pro,,5,13.608,user_4,,,,,
1373940530351017985,irrelevant,,5,289.064,user_4,,,,,
1437349028082159621,irrelevant,This tweet doesn't talk about the covid-19 vaccine explicitely.,5,64.955,user_4,,,,,
1419780153048276998,pro,I couldn't access the tweet using the link provided.,5,50.046,user_4,,,,,
1489378329539055617,pro,Not sure if this is a sarcastic tweet.,3,38.961,user_4,,,,,
1490803262764863490,pro,"Tweet is explaining info about the vaccine. Even if you get your vaccines, there is still a risk of contracting Covid-19.",4,54.804,user_4,,,,,
1414268500466622467,hesitant,,4,26.515,user_4,,,,,
1473338453781794832,pro,,5,12.094,user_4,,,,,
1463956918129639428,irrelevant,,5,16.06,user_4,,,,,
1394657905689829384,pro,"Person is getting vaccinated (pro-vaxxer) but they explain how it will be a long, tiring day with class and vaccine appointment.",5,55.079,user_4,,,,,
1496874373122334724,irrelevant,"Despite the tweet being about war in the countries listed, the user also suggests that people are getting killed with the vaccine.",2,87.414,user_4,,,,,
1493297330610753538,irrelevant,Tweet talks about vaccine passport but not about the vaccine itself.,5,48.343,user_4,,,,,
1462740555054473226,irrelevant,Sarcastic tweet about arguing with your family about the vaccine.,5,290.263,user_4,,,,,
1491116193461456898,anti,,5,62.463,user_4,,,,,
1492610523732533249,pro,"By stating they are at the vaccine clinic, the user is pro-vaccine.",4,43.05,user_4,,,,,
1387147435844136962,irrelevant,,5,28.619,user_4,,,,,
1457444255253688327,anti,"I believe the user is anti-vaxx because people are most often not informed about ""informed consent"" or general vaccine info.",3,132.175,user_4,,,,,
1381548281000468481,hesitant,,5,18.83,user_4,,,,,
1446593274827837440,irrelevant,The tweet talks about the vaccine passports and not the user's vaccine stance.,5,46.504,user_4,,,,,
1396854387343958020,irrelevant,"The user doesn't talk about the vaccine or their views, they talk about the consequences of the pandemic.",5,51.945,user_4,,,,,
1482360003243749383,anti,,5,43.909,user_4,,,,,
1480630153801785344,pro,,5,15.653,user_4,,,,,
1429884786357768196,anti,,5,21.845,user_4,,,,,
1462844750319419398,pro,,5,26.09,user_4,,,,,
1365217583465652226,irrelevant,The tweet talks about travel advice but not about the user's vaccine stance.,5,51.351,user_4,,,,,
1476622328620453917,anti,From this tweet alone it's difficult to determine whether they are hesitant or not.,2,44.425,user_4,,,,,
1422837060122128393,irrelevant,"The tweet and the link are informative, but they don't explicitely state the user's vaccine stance.",5,80.686,user_4,,,,,
1371407304575348736,hesitant,This tweet sarcastically demonstrates hesitancy and anti-vaxx behaviour,4,69.335,user_4,,,,,
1497288933708812298,anti,I believe the user is an anti-vaxxer and they are asking for Anonymous to leak shady information on the vaccine and big pharma companies.,3,126.0,user_4,,,,,
1402902678678781953,hesitant,"This user is providing correct facts about covid, the vaccine and other matters. But it is a bit unclear whether he stands as a pro- or anti-vaxxer.",4,192.591,user_4,,,,,
1415349725428166656,irrelevant,,5,39.137,user_4,,,,,
1385283038066659334,irrelevant,"Link is broken. Tweet informs about vaccine appointments, not the user's vaccine stance.",5,47.982,user_4,,,,,
1490811945729269760,irrelevant,,5,27.382,user_4,,,,,
1412004753073053696,anti,The link provided doesn't exist.,5,46.039,user_4,,,,,
1376518951262421000,anti,,5,16.686,user_4,,,,,
1491041868234522627,irrelevant,"Person complains about herd immunity and cloth masks, but not the covid-19 vaccine.",5,58.015,user_4,,,,,
1428459115643248641,anti,,5,22.998,user_4,,,,,
1370472238395367425,anti,"This might be a sarcastic tweet, it is context dependent.",4,35.05,user_4,,,,,
1426540390941958146,pro,,5,53.199,user_4,,,,,
1440028911002218501,irrelevant,Tweet doesn't have much context to discern the user's vaccine stance.,5,40.999,user_4,,,,,
1489163963837288453,hesitant,,4,30.17,user_4,,,,,
1445749951149969412,irrelevant,"This person might be pro-vaxx, but in this tweet they are reflecting their thoughts on the pandemic and how the situation is been handled.",5,86.496,user_4,,,,,
1477744564110827527,anti,,5,30.603,user_4,,,,,
1464345720496877576,anti,"This anti-vaxxer believes that variants were caused by the vaccine itself and so, the vaccine should have been updated. ",5,61.984,user_4,,,,,
1453028530179256326,irrelevant,"This tweet is informative, but doesn't talk about the user's vaccine stance.",5,57.239,user_4,,,,,
1456600842908454914,anti,,5,19.039,user_4,,,,,
1472960190395813892,irrelevant,,5,13.567,user_4,,,,,
1488287547394560002,pro,"In this tweet, a pro-vaxxer is calling out doctors for being anti-vaxxers when there is plenty of data about covid-19.",5,91.119,user_4,,,,,
1490331949935874053,pro,The user is shocked to see that vaccines won't be provided because they are shutting down supply chains instead of improving them.,4,68.271,user_4,,,,,
1493636974934216704,anti,,4,18.676,user_5,,,,,
1480927477446979586,pro,,5,10.341,user_5,,,,,
1471858506445828100,irrelevant,,1,27.675,user_5,,,,,
1449705966245662721,anti,,3,11.412,user_5,,,,,
1379906049575165954,hesitant,"""how long yall waiting"" suggests the author is not one of the people wanting to get the vaccine, but there is no clear sentiment",2,42.742,user_5,,,,,
1481977369254633476,anti,,5,12.801,user_5,,,,,
1393215130121424896,anti,"Requires external knowledge of whether CD-T is a beneficial cell that a subpopulation has, making vaccines less needed, or a generic statement against vaccines in favour of natural immunology",2,66.989,user_5,,,,,
1417519137115410432,pro,,3,17.994,user_5,,,,,
1351927360048648192,pro,"Likely about being ""over the hump"" aka declining covid cases, which either is or is not due to vaccines",2,38.565,user_5,,,,,
1437428709078806533,pro,,4,8.709,user_5,,,,,
1381608467090276354,pro,Person is pro-vaccine but reporting undesirably side effects,3,25.959,user_5,,,,,
1433082908626063362,anti,Unsure if this is just an attempt to educate (but misunderstanding dormant vs live virus) or a scare tactic,2,46.037,user_5,,,,,
1436681881748078599,irrelevant,More about mandates than vaccine efficacy,3,27.773,user_5,,,,,
1488642571735736325,irrelevant,could be in relation to someone only ever hearing of a particular negative effect being a result of the vaccine and not covid,2,62.057,user_5,,,,,
1336392444489867264,hesitant,,4,16.491,user_5,,,,,
1491856749749587981,irrelevant,,5,9.824,user_5,,,,,
1440995371858157568,pro,"Unclear if this is saying that vaccine-related deaths were actually natural deaths, or still suggesting the vaccine played a role",2,54.448,user_5,,,,,
1429868670851948546,pro,,4,17.56,user_5,,,,,
1421249234804879362,irrelevant,,5,11.011,user_5,,,,,
1448378596280700937,irrelevant,"Debunking someone claiming it is mandatory, which is in favour of the vaccine slightly",2,36.55,user_5,,,,,
1391035273690206208,anti,,5,11.138,user_5,,,,,
1465823300790079491,pro,Appears to be mocking an anti-vaxxer,3,23.97,user_5,,,,,
1488599515028332545,hesitant,Claim that the study had too small of a sample size - seems hesitant (but would trust larger studies),2,63.427,user_5,,,,,
1460311897882955790,irrelevant,,5,53.097,user_5,,,,,
1484496414214344704,anti,,3,14.562,user_5,,,,,
1474321704012988446,pro,,5,10.546,user_5,,,,,
1437174659850674177,anti,"Doesn't necessarily mean anti-vaccine, maybe moreso anti-other restrictions still being in place for the vaccinated",3,36.294,user_5,,,,,
1419070878449643522,irrelevant,Does not state a specific stance (either the facts do or do not support efficacy),4,46.887,user_5,,,,,
1475899857730605059,pro,"Claims efficacy, but without context could potentially be seen as anti-vaccine by saying the vaccine is not very effective",2,48.668,user_5,,,,,
1469281684034142208,irrelevant,human rights/labour law comment,5,24.546,user_5,,,,,
1358091457119326212,irrelevant,appears to be about the speed of vaccine roll-out in the US being too slow (and only covering government officials),4,57.652,user_5,,,,,
1461322960992616461,anti,Unclear if this means ignoring family opinion of anti-vaxx and then getting vaccinated or alternatively not getting vaccinated when family wants you to,2,59.033,user_5,,,,,
1460299970209366019,anti,"Unsure if ""conspiracy"" is siding with the conspiracies, or trying to de-legitimse said conspiracies",1,48.854,user_5,,,,,
1486056460123578372,irrelevant,It is in favour of a musician who showed pro-vaccine sentiment towards his record label,4,80.155,user_5,,,,,
1394601409409126403,hesitant,,3,14.186,user_5,,,,,
1412905440485199873,anti,,3,16.696,user_5,,,,,
1470411507389419526,hesitant,,3,15.74,user_5,,,,,
1398915710894559238,pro,,5,13.794,user_5,,,,,
1397552749030563840,pro,Very strong overtones of sarcasm (mocking 5G/covid conspiracy theorists),2,92.58,user_5,,,,,
1436342751763783698,irrelevant,,3,39.304,user_5,,,,,
1444725435858890761,hesitant,,4,10.992,user_5,,,,,
1477770682855534594,pro,,4,16.441,user_5,,,,,
1449073681590898688,pro,No idea if this is from someone who wants to avoid the unvaccinated or avoid the vaccinated,1,43.543,user_5,,,,,
1478447785313669121,irrelevant,,5,29.132,user_5,,,,,
1461061054629220355,irrelevant,More of a comment on mandates than the vaccine itself,2,34.42,user_5,,,,,
1434596767924957184,pro,,4,15.917,user_5,,,,,
1449085824440672257,anti,,4,12.868,user_5,,,,,
1433537120682102784,anti,"Likening vaccines to russian roulette, aka risky to take",3,34.121,user_5,,,,,
1423383176781647875,irrelevant,,5,8.747,user_5,,,,,
1375119771918815232,anti,,5,9.576,user_5,,,,,
1463155919001370638,anti,,5,19.52,user_5,,,,,
1427364345982308376,pro,,4,21.561,user_5,,,,,
1439258695871967232,irrelevant,,4,7.325,user_5,,,,,
1440282494054514691,pro,,5,14.046,user_5,,,,,
